id;answer
VAT-INTL-004;Eine sonstige Leistung liegt bei der Verwendung eines dem Unternehmen zugeordneten Gegenstandes für private Zwecke oder für den Bedarf des Personals bei Vorliegen der gesetzlichen Voraussetzungen vor (§ 3a UStG).
VAT-INTL-005;Eine unentgeltliche Leistung liegt vor, wenn eine sonstige Leistung ohne Gegenleistung erbracht wird (§ 3a Abs. 1 UStG).
VAT-INTL-006;Ein tauschähnlicher Umsatz liegt bei der Gegenleistungspflichtigkeit vor, wenn keine Gegenleistung erbracht wird (§ 3 UStG).
VAT-INTL-007;Die Überlassung eines gleichartigen Gegenstandes ist als sonstige Leistung zulässig, wenn die tatsächliche Lieferung fehlt (§ 3a UStG).
VAT-INTL-008;Als Entgelt gilt das, was der Leistungsempfänger aufwendet oder zu zahlen hat (§ 3a UStG).
VAT-INTL-009;Eine Werkleistung ist die Herstellung oder Veränderung einer Sache gegen Entgelt (§ 3 Abs. 1 UStG).
VAT-INTL-010;### Ja, eine sonstige Leistung kann auch ohne aktives Tun des Unternehmers entstehen, wenn die Voraussetzungen erfüllt sind (§ 3a UStG).
VAT-INTL-011;"„Lieferungen sind die Übergabe einer beweglichen Sache gegen Entgelt (§ 3 Abs. 1 UStG).  Andererseits sind sonstige Leistungen die sonstigen Leistungen, die nicht unter die sonstigen Leistungen fallen (§ 3 Abs. 2 UStG).  Lieferungen sind anders als sonstige Leistungen steuerbar (§ 3 Abs. 2 UStG).  """""""
VAT-INTL-012;Eine unentgeltliche sonstige Leistung ist als entgeltlich anzusehen, wenn sie gegen eine Gegenleistung erbracht wird (§ 3 Abs. 2 UStG).
VAT-INTL-013;### Ja, ein tauschähnlicher Umsatz liegt vor, wenn eine Leistung ohne Gegenleistung erbracht wird (§ 3 UStG).
VAT-INTL-014;### Antwort: Ein Leistungsaustausch liegt vor, da der Grafikdesigner ein konkretes Produkt liefert (§ 3 UStG).
VAT-INTL-015;### Antwort: Die Leistung des Fotografen ist ein sonstiger Dienst im Sinne des § 3a UStG (§ 3a UStG).
VAT-INTL-016;### Die Leistung ist als sonstige Leistung gegen Entgelt zu qualifizieren, da keine konkrete Leistung gegenüber dem Kunden erbracht wird (§ 3a UStG).
VAT-INTL-017;### Antwort: Ein pauschaler Werklohn liegt bei Lieferungen von Waren gegen Entgelt vor (§ 3 UStG).
VAT-INTL-018;### Antwort: Die Leistung des Eventmanagers ist eine sonstige Leistung und unterliegt der Umsatzsteuer (§ 3a UStG).
VAT-INTL-019;### Antwort: Die Leistung wird dem Unternehmer zugerechnet und als Eigenleistung steuerfrei behandelt (§ 3 Abs. 9 UStG).
VAT-INTL-020;### Antwort: Die Leistung des Drittanbieters wird dem Reisebüro zugerechnet und als eigenständige Leistung besteuert (§ 3a UStG, § 6 Abs. 2 UStG).
VAT-INTL-021;Die Leistung erfolgt im Inland, da die Privatperson eine Lieferung im Inland erhält (§ 3a UStG).
VAT-INTL-022;### Der Leistungsort liegt bei Leistungen im Zusammenhang mit der Nutzung von Telekommunikationsdienstleistungen grundsätzlich am Empfangsort (§ 3a UStG).
VAT-INTL-023;Ja, da keine Lieferung im innergemeinschaftlichen Handel vorliegt, ist die Steuer nach den Regeln für elektronische Dienstleistungen an Nichtunternehmer zu berechnen (§ 3a UStG).
VAT-INTL-024;"""Der Leistungsort liegt grundsätzlich am Wohnsitz der Leistungsempfängerin (§ 3a UStG)."
VAT-INTL-025;### Die Leistung wird grundsätzlich im Inland versteuert, da der Leistungsort im Inland liegt (§ 3a UStG).
VAT-INTL-026;### Die Leistung erfolgt im Inland, da der Rechtsanwalt eine juristische Person mit Sitz in Österreich ist (§ 3a UStG).
VAT-INTL-027;### Die Leistung ist nach den allgemeinen Regeln im Inland steuerbar, da die Leistung an ein innergemeinschaftliches Unternehmen erbracht wird (§ 3a UStG).
VAT-INTL-028;### Die Beteiligung eines Nichtunternehmers wird grundsätzlich nach dem Wohnsitz des Leistungsempfängers bestimmt (§ 3a UStG).
VAT-INTL-029;Ein Umsatz liegt vor, da der Influencer eine Leistung gegen Entgelt erbringt (§ 3 UStG).
VAT-INTL-030;### Antwort: Die Leistung erfolgt im Inland, da die Agentur in Österreich ansässig ist (§ 3a UStG).
VAT-INTL-031;### Die Leistung erfolgt im Inland und ist steuerpflichtig, da die Leistung an einen nicht unternehmerisch tätigen Empfänger erbracht wird (§ 3a UStG).
VAT-INTL-032;Nein, da keine Lieferung vorliegt, ist die Leistung nicht umsatzsteuerpflichtig (§ 3 Abs. 2 UStG).
VAT-INTL-033;Der Leistungsort liegt bei sonstiger Regelung am Ort des Leistungsempfängers (§ 3a UStG).
VAT-INTL-034;Der Leistungsort liegt beim Empfänger der Leistung, da der Begünstigte im Ausland ansässig ist (§ 3a UStG).
VAT-INTL-035;Die Begünstigung dient der Stärkung des Wettbewerbs und der Steuerentlastung (§ 3a Abs. 16 UStG).
VAT-INTL-036;„Der Leistungsort kann nach einer Verordnung nach § 3a Abs. 16 UStG in die EU oder in den zuständigen Staat des EWR versetzt werden (§ 3a Abs. 16 UStG).
VAT-INTL-037;Der Vorgang ist als sonstiger Leistungsinhalt steuerbar, da der Landwirt eine Leistung gegen Entgelt erhält (§ 3a UStG).
VAT-INTL-038;Für bestimmte Leistungen im Bereich der Kultur und Freizeit gelten ermäßigte Steuersätze (§ 10 UStG).
VAT-INTL-039;Die Leistung erfolgt in Wien, da die tatsächliche Verschaffung der Leistung dort liegt (§ 3a UStG).
VAT-INTL-040;### Die Leistung ist im Inland steuerpflichtig, da die Beteiligung des Leistungsempfängers am steuerlichen Ortswohnsitz fehlt (§ 3a UStG).
VAT-INTL-041;### Der Leistungsort liegt bei der Beteiligung an einem Unternehmen am Sitz des Unternehmens (§ 3a UStG).
VAT-INTL-042;Nein, da keine unternehmerische Tätigkeit vorliegt, handelt es sich nicht um eine sonstige Leistung (§ 3a UStG).
VAT-INTL-043;Nein, da keine tatsächliche Leistung erbracht wird, liegt kein steuerbarer Vorgang vor (§ 3a UStG).
VAT-INTL-044;Nein, da der Wagen für unternehmerische Zwecke genutzt wird, ist die Nutzung auch unternehmerisch (§ 12 Abs. 2 UStG).
VAT-INTL-045;### Nein, da das Fahrrad für unternehmerische Zwecke verwendet wird, ist der Vorsteuerabzug zulässig (§ 12 Abs. 2 UStG).
VAT-INTL-046;Die Leistung wird grundsätzlich an den Ort der Lieferung oder sonstigen Leistung gebunden (§ 3a UStG).
VAT-INTL-047;Die Leistung wird grundsätzlich am Sitz oder Wohnsitz des Leistungsempfängers ausgeführt (§ 3a UStG).
VAT-INTL-048;Die Leistung wird grundsätzlich an dem Ort der tatsächlichen Lieferung oder Verschaffung einer Nutzungsteuerpflicht ausgelöst (§ 3a UStG).
VAT-INTL-049;Die Leistung wird als im Inland ausgeführt behandelt, da die Leistung an ein im Inland ansässiges Unternehmen erbracht wird (§ 3a UStG).
VAT-INTL-050;Eine Vermittlungsleistung ist grundsätzlich am Wohnsitzort des Leistungsempfängers zu versteuern (§ 3a UStG).
VAT-INTL-051;Die Vermittlung eines Grundstücks ist eine sonstige Leistung im Zusammenhang mit einem Grundstück und wird innerhalb der EU ausgeführt (§ 3a UStG).
VAT-INTL-052;Ja, es handelt sich um eine sonstige Leistung im Zusammenhang mit einem Grundstück (§ 3a UStG). Der Leistungsort liegt bei Leistungen im Zusammenhang mit Grundstücken regelmäßig am Ort des Grundstücks (§ 3a Abs. 2 UStG).
VAT-INTL-053;Ja, dies ist eine sonstige Leistung im Zusammenhang mit einem Grundstück (§ 6 Abs. 2 Z 1 UStG). Die Leistung wird grundsätzlich an der Lieferungsort des Grundstücks erbracht (§ 3a UStG).
VAT-INTL-054;Eine sonstige Leistung liegt bei der Bereitstellung einer Dienstleistung gegen Entgelt an einen Nichtunternehmer vor (§ 3a UStG).
VAT-INTL-055;Für solche Leistungen gelten die allgemeinen steuerlichen Voraussetzungen für sonstige Leistungen (§ 3a UStG).
VAT-INTL-056;Reparaturarbeiten und Gutachten zählen als sonstige Leistung, wenn sie ohne Zusammenhang mit einem sonstigen Hauptvertrag erbracht werden (§ 3a UStG).
VAT-INTL-057;Die Leistung wird an den steuerlichen Stammort der Unternehmerfirma ausgeführt (§ 3a UStG).
VAT-INTL-058;Die Leistung wird als innergemeinschaftliche Lieferung behandelt und dem Ort der Lieferung zugeordnet (§ 3a UStG).
VAT-INTL-059;Die Vermietung gilt als innergemeinschaftliche Lieferung und unterliegt der Umsatzsteuer nach deutschem Recht (§ 3a UStG).
VAT-INTL-060;Ja, da das Motorboot nur für eine begrenzte Zeit vermietet wird, handelt es sich um eine kurzfristige Vermietung (§ 3 UStG).
VAT-INTL-061;Die Vermietung wird steuerlich dem Ort zugeordnet, an dem die Leistung erbracht wird (§ 3a UStG).
VAT-INTL-062;Ja, da die Mietdauer begrenzt ist und der Ort der Nutzung im Ausland liegt, handelt es sich um eine kurzfristige Vermietung (§ 3 Abs. 1 UStG).
VAT-INTL-063;Die Leistung ist im Inland steuerpflichtig, da der Bestimmungsort im Inland liegt (§ 3a UStG).
VAT-INTL-064;Die Leistung ist im Inland steuerpflichtig, da der Leistungsort im Inland liegt (§ 3a UStG).
VAT-INTL-065;Die Leistung ist im Inland steuerpflichtig, da der Leistungsort im Inland liegt (§ 3a UStG).
VAT-INTL-066;"""Der Leistungsort liegt bei Lieferungen und sonstigen Leistungen grundsätzlich beim Lieferanten oder Leistungserbringer (§ 3a UStG)."
VAT-INTL-067;Der Leistungsort liegt im Allgemeinen beim Empfänger der Leistung (§ 3a UStG).
VAT-INTL-068;Die Leistung ist im Inland steuerpflichtig, da der Würstelstand eine unternehmerische Stellung im Inland hat (§ 3a UStG).
VAT-INTL-069;Die Leistung ist im Inland gelegen, da der Empfänger im Inland ansässig ist (§ 3a UStG).
VAT-INTL-070;Die Leistung ist nach italienischem Recht steuerpflichtig, da der Unternehmer im Inland für Unternehmenszwecke tätig wird (§ 3 Abs. 2 UStG).
VAT-INTL-071;Die Leistung ist im Inland steuerpflichtig, da die Ausstellung vorliegt (§ 3a UStG).
VAT-INTL-072;Die Leistung ist im Inland steuerpflichtig, da der Leistungsort im Hoheitsgebiet der EU liegt (§ 3a UStG).
VAT-INTL-073;Die Leistung ist im Inland steuerpflichtig, da Christian eine sonstige Leistung erbringt (§ 3a UStG).
VAT-INTL-074;Die Leistung ist nach dem allgemeinen Steuerpflichtgrundsatz im Inland steuerpflichtig (§ 1 Abs. 1 UStG).
VAT-INTL-075;Die Leistung ist im Inland steuerpflichtig, da der Leistungsort im Inland liegt (§ 3a UStG).
VAT-INTL-076;Die Leistung ist im Inland steuerpflichtig, da der Leistungsort im Inland liegt (§ 3a UStG).
VAT-INTL-077;Die Leistung ist im Inland steuerpflichtig, da der Leistungsort im Inland liegt (§ 3a UStG).
VAT-INTL-078;Die Leistung ist im Inland steuerpflichtig, da der Tourist eine sonstige Leistung im Inland erbringt (§ 1 Abs. 1 UStG).
VAT-INTL-079;Die Leistung ist im Allgemeinen im Inland steuerpflichtig, da der Leistungsort im Regelfall im Inland liegt (§ 3a UStG).
VAT-INTL-080;Die Leistung ist im Inland steuerpflichtig, da der Leistungsort im Inland liegt (§ 3a UStG).
VAT-INTL-081;Die Leistung ist im Inland steuerpflichtig, da die Beteiligte eine Unternehmerin im Sinne des § 3 UStG ist (§ 1 Abs. 1 UStG).
VAT-INTL-082;Die Leistung ist im Inland steuerpflichtig, da der Leistungsort im Inland liegt (§ 3a UStG).
ESTG27-001;Die Ausschüttung ist als Einkünfteverlust abzugsfähig (§ 10 EStG). Die Dividende ist Einkommen (§ 7 Abs. 2 EStG).
ESTG27-002;Nein, da die Versicherung ausschließlich auf den Erlebensfall abgeschlossen wurde, ist der Unterschiedsbetrag steuerfrei (§ 18 Abs. 1 Z 2 EStG).
ESTG27-003;Sein steuerpflichtiger Gesamtertrag beträgt 10.000 Euro (§ 27 Abs. 1 EStG).
ESTG27-004;Der Verlust kann bis zur Höhe des Gewinns ausgewertet werden (§ 10 Abs. 2 EStG). Eine Verrechnung mit Dividenden ist grundsätzlich zulässig (§ 10 Abs. 3 EStG).
ESTG27-005;Nein, da keine tatsächliche Übergabe erfolgt und die Besteuerungsgrundlagen mitgeteilt werden, handelt es sich um eine innergemeinschaftliche Lieferung (§ 6 Abs. 2 UStG).
ESTG27-006;Bei der Rückübertragung wird der Wert des Stiftungsvermögens unter Berücksichtigung der Einkommensverwendung bestimmt (§ 2 Abs. 2 StiftenG).
ESTG27-007;Die Stückzinsen sind als Sonderausgaben abzugsfähig, sofern die Voraussetzungen erfüllt sind (§ 27 EStG).
ESTG27-008;Der steuerliche Stichtag wird auf den Zeitpunkt des Wegzugs gelegt, sofern dies günstig ist (§ 27 EStG). Das bedeutet, dass die stillen Reserven und der latenten Gewinn steuerpflichtig werden (§ 7 Abs. 1 EStG).
ESTG27-009;Nein, da die GmbH & Co KG Mitunternehmerschaft ist, zählen die Einkünfte der Körperschaft zum Gesamtbetrag der Einkünfte des Kommanditisten (§ 7 Abs. 2 EStG 1988).
ESTG27-010;Die Optionsprämie ist als Sonderausgaben abzugsfähig, sofern die Voraussetzungen erfüllt sind (§ 27 Abs. 2 EStG).
ESTG27-011;Die Schaffung eines Sondervermögens kann steuerpflichtig sein, wenn die Voraussetzungen des § 2 Abs. 1 KStG erfüllt sind (§ 2 Abs. 2 KStG). Da die Voraussetzungen nicht erfüllt sind, handelt es sich nicht um steuerpflichtige Einkünfte aus Kapitalvermögen (§ 2 Abs. 2 KStG).
ESTG27-012;Nein, da die Voraussetzungen des § 6 Abs. 3 KStG erfüllt sind, gilt die Übertragung als innerbetriebliche Vorgang und ist steuerneutral (§ 6 Abs. 3 KStG).
ESTG27-013;Nein, da die Agrargemeinschaft eine Körperschaft ist, handelt es sich um Einkünfte aus Land- und Forstwirtschaft, Fischerei und sonstigen landwirtschaftlichen Quellen (§ 22 EStG 1988).
ESTG27-014;Nein, da die Aktien nicht langfristig gehalten wurden, sind die Zinsen nicht abzugsfähig (§ 18 Abs. 1 Z 3 EStG). Der Verlust ist nur insoweit abzugsfähig, als die Aktien langfristig gehalten wurden (§ 18 Abs. 2 EStG).
ESTG27-017;(1) Der laufende Ertrag ist als sonstiger Steuersatz unterliegender Einkunftsverlust zu behandeln (§ 27 Abs. 1 EStG).  (2) Die Sonderzahlung ist als sonstiger Steuersatz unterliegender Einkunftsverlust zu behandeln (§ 27 Abs. 2 EStG).  (3) Der Betrag wird dem Grunde gegebenen Anspruch gegenüber zugerechnet (§ 27 Abs. 3 EStG).  (4)
ESTG27-018;Die Verluste aus der Veräußerung von Wertpapieren sind abzugsfähig (§ 27 Abs. 2 EStG). Die Körperschaftsteuerbefreiung des Investmentfonds führt zu steuerlichen Effekten für die Anteilseigner (§ 22 Abs. 2 KStG). Die Zurechnung von ausschüttungsgleichen Erträgen ist steuerlich bedeutsam (§ 22 Abs. 3 KStG).
ESTG27-019;Bei Wiedereintritt in das österreichische Besteuerungsrecht wird der Wert der im Ausland angesammelten Aktien zum Zeitpunkt des Wiedereintritts steuerpflichtig (§ 27 EStG 1988).
ESTG27-020;Nein, da die Voraussetzungen der Steuerbefreiung erfüllt sind, ist die Kapitalabfindung steuerfrei (§ 10 Abs. 1 Z 1 EStG).
ESTG27-021;Nein, da die Rückzahlung aus einem steuerpflichtigen Ereignis resultiert, handelt es sich um Einkünfte aus Land- und Forstwirtschaft, selbständiger Arbeit oder sonstiger selbständiger Tätigkeit nach § 22 EStG 1988 (§ 27 EStG 1988).
ESTG27-022;Der Tausch ist steuerbar und unterliegt der Schätzung des Wertes nach § 27 EStG (§ 27 Abs. 2 EStG).
ESTG27-023;Die Zuwendung ist steuerfrei, da sie im Rahmen einer begünstigten Stiftungszweckverbindung erfolgt (§ 2 Abs. 1 Z 1 UmgrStG).
ESTG27-024;Nein, da keine Veräußerung der Aktien vorliegt, liegt kein steuerbarer Sachverhalt vor (§ 27 EStG).
ESTG27-025;Herr Kohl muss den Wert der Aktien im steuerlichen Bewertungsverfahren feststellen und den steuerlichen Wert gegen den tatsächlichen Wert verrechnen (§ 27 EStG 1988).
ESTG27-026;Nein, da die Versicherung eine langfristige Verpflichtung darstellt, ist der Unterschiedsbetrag steuerfrei (§ 27 Abs. 2 EStG).
ESTG27-027;Nein, die Übertragung ist steuerneutral im Sinne des UmgrStG (§ 2 UmgrStG).
ESTG27-028;Die Zuwendung ist steuerbar und unterliegt der Körperschaftsteuer (§ 27 Abs. 1 Z 1 EStG). Der Wert der Hypothek wird dem Wert der Zuwendung zugerechnet (§ 27 Abs. 2 EStG).
ESTG27-029;Die fixen Zinszahlungen und der Ausgleichsbetrag sind als Sonderausgaben abzugsfähig (§ 27 EStG 1988). Die variablen Zahlungen sind als sonstiger Sonderausgabenbetrag zu behandeln (§ 18 Abs. 1 Z 3 EStG 1988).
ESTG27-030;Ja, der bereits versteuerte ausschüttungsgleiche Ertrag kann bei der Ermittlung des Veräußerungsgewinns berücksichtigt werden (§ 22 KStG).
ESTG27-031;Die Einkünfte ergeben sich aus dem Gesamtbetrag der Einkünfte nach Abzug von Sonderausgaben (§ 7 EStG).
ESTG27-032;Die Ausschüttung ist als sonstiger Steuersatz unterliegendes Einkommen zu behandeln (§ 27 Abs. 4 EStG).
ESTG27-033;Die Ausgleichszahlung ist als Sonderausgaben abzugsfähig (§ 18 Abs. 2 Z 3 EStG). Die Leihgebühr ist als sonstiger Sonderausgabenabzug zulässig (§ 18 Abs. 3 EStG). Der Verlust ist als Sonderausgabenabzug zulässig, sofern die Voraussetzungen erfüllt sind (§ 18 Abs. 2 Z 3 EStG).
ESTG27-034;Die Überführung kann unter bestimmten Voraussetzungen steuerfrei sein, sofern die Voraussetzungen des § 27 EStG 1988 erfüllt sind (§ 27 Abs. 2 EStG 1988).
ESTG27-035;Der Verlust ist innerhalb der gesetzlichen Grenze als Sonderausgaben abzugsfähig (§ 27 EStG).
ESTG27-036;Nein, da keine Änderung des Stammkapitals erfolgt, ist der Wert der Aktien nicht steuerbar (§ 27 EStG 1988).
ESTG27-037;Nein, da die Stiftung die Kapitalertragsteuer aus eigenen Mitteln übernimmt, ist die Zuwendung steuerfrei (§ 2 Abs. 2 Z 1 EStG).
ESTG27-038;Nein, da die Ausschüttung aus einem Betrieb stammt, handelt es sich um Einkünfte aus Gewerbebetrieb nach § 7 EStG (§ 7 Abs. 2 KStG).
ESTG27-039;Bei Tausch und Veräußerung entfällt der steuerliche Wertfortschritt, sofern die Voraussetzungen erfüllt sind (§ 27 EStG 1988).
ESTG27-040;Ja, da die Voraussetzungen erfüllt sind, ist die Zuwendung als Substanzauszahlung zu behandeln (§ 2 Abs. 1 Z 1 StiftG).
EMP-001;Ja, die Nutzung eines Betriebsfahrzeugs zählt zum steuerpflichtigen Einkommen des Arbeitnehmers und ist steuerbar (§ 6 Abs. 2 Z 1 EStG).
EMP-002;Nein, da keine regelmäßige Leistung besteht, liegt keine Einkünfteerzielung im Sinne des § 18 EStG vor (§ 18 Abs. 1 Z 2 EStG).
EMP-003;Nein, da der Wert des Fahrzeugs gering ist und ausschließlich betriebliche Zwecke erfüllt, liegt keine steuerpflichtige Leistung vor (§ 6 Abs. 2 Z 1 EStG).
EMP-004;Nein, da der Koch zur Erfüllung seiner dienstlichen Pflichten aufgefordert wird, liegt keine Leistung gegen Entgelt vor (§ 6 Abs. 1 Z 1 EStG).
EMP-005;Bezüge sind steuerbar, wenn sie im Zusammenhang mit einer Beschäftigung stehen (§ 22 Abs. 1 Z 1 EStG). Eine freiwillige Abgangsentschädigung ist als sonstiger Bezug steuerpflichtig, da sie im Zusammenhang mit einer Beschäftigung steht (§ 22 Abs. 3 EStG).
EMP-006;Nein, da das Studium im Zusammenhang mit der beruflichen Tätigkeit steht, liegt keine steuerpflichtige Leistung vor (§ 6 Abs. 2 Z 1 EStG).
EMP-007;Nein, Taggelder zählen nicht zum steuerpflichtigen Einkommen, da sie als Sonderausgaben abzugsfähig sind (§ 18 Abs. 1 Z 3 EStG).
EMP-008;Nein, da die Leistung an den Arbeitgeber erbracht wird, ist der Beitrag steuerfrei (§ 6 Abs. 1 Z 19 EStG).
EMP-009;Nein, da der Arbeitgeber den Vorteil unmittelbar erbringt, liegt keine Einnahme des Mitarbeiters vor (§ 6 Abs. 2 Z 1 EStG).
EMP-010;Nein, da keine gesetzliche Grundlage besteht, ist die Prämie als sonstiger Steuersatz unterliegend (§ 6 Abs. 2 Z 1 EStG).
EMP-011;Nein, da der Arbeitnehmer keine sonstigen Leistungen erhält, ist die Entschädigung steuerfrei (§ 10 Abs. 1 KStG).
EMP-012;Nein, da die Uniformen zur Erfüllung eines Dienstvertrags dienen, liegt keine steuerpflichtige Einkünfteerzielung vor (§ 10 Abs. 1 KStG).
EMP-013;Nein, da keine vertragliche Verpflichtung besteht, liegt ein sonstiger Leistungsaustausch vor (§ 12 Abs. 2 EStG).
EMP-014;Nein, da der Mechaniker keine Leistung gegen Entgelt erbringt, liegt kein steuerbarer Vorgang vor (§ 3 Abs. 1 UStG).
EMP-015;Nein, da der Arbeitgeber die Vorsteuer abzugsfähig ist, entfällt die steuerliche Beteiligung der Angestellten (§ 6 Abs. 2 Z 1 UStG).
EMP-016;Nein, da keine Leistung gegen Entgelt erbracht wird, handelt es sich nicht um Arbeitseinkünfte (§ 22 Abs. 1 Z 1 EStG).
EMP-017;Nein, da der Arbeitgeber die Kosten trägt, liegt keine Einnahme des Mitarbeiters vor (§ 6 Abs. 2 Z 1 EStG).
EMP-018;Nein, die Pension zählt weiterhin zum Arbeitseinkommen, da der Versicherungsbeitrag aufgrund einer gesetzlichen Verpflichtung geleistet wurde (§ 25 Abs. 2 EStG).
EMP-019;Nein, da der Arbeitgeber den Vorteil ausdrücklich gestattet und der Techniker keine sonstigen Voraussetzungen erfüllt, liegt keine steuerpflichtige Leistung vor (§ 25 Abs. 1 Z 1 EStG).
EMP-020;Nein, der Betrag wird als Sonderausgaben abzugsfähig gemäß § 18 Abs. 1 Z 3 EStG behandelt (§ 12 Abs. 2 EStG).
EMP-021;Bestimmte Voraussetzungen ergeben eine steuerliche Abzugsfähigkeit (§ 18 Abs. 1 Z 2 EStG).
EMP-022;Ja, solche Leistungen zählen zum Einkommen des Begünstigten (§ 18 Abs. 1 Z 2 EStG).
EMP-023;Nein, Krankengeld ist steuerfrei (§ 33 Abs. 4 Z 1 EStG).
EMP-024;Nein, Begünstigungen im Unterstützungsrecht zählen nicht zum Arbeitslohn (§ 18 Abs. 1 Z 2 EStG).
EMP-025;Bei Versorgungsbezügen handelt es sich um sonstige Leistungen, die als Arbeitslohn gelten, wenn sie im Zusammenhang mit einer betrieblichen Leistung erbracht werden (§ 19 Abs. 1 Z 2 EStG).
EMP-026;Nein, die Leistungen sind nur bis zu einem bestimmten Betrag steuerpflichtig (§ 18 Abs. 1 Z 2 EStG).
EMP-027;Die Auszahlungen werden als sonstiger Steuersatz unterworfen und mit einem Steuersatz von 22 % besteuert (§ 22 Abs. 1 Z 2 EStG).
EMP-028;Nein, solche Anteile sind steuerfrei, da sie dem steuerlichen Bewertungsstichtag vorangegangen sind (§ 10 Abs. 3 Z 1 EStG).
EMP-029;Der steuerpflichtige Teil ergibt sich aus dem Wert der Leistung ohne steuerfreie Bestandteile (§ 18 Abs. 3 Z 1 EStG).
EMP-030;Nein, da die Stiftung ausschließlich betriebliche Zwecke verfolgt, sind die Zahlungen steuerfrei (§ 18 Abs. 3 Z 2 EStG).
EMP-031;Nein, da keine Leistung gegen Entgelt erbracht wird, liegt kein Arbeitslohn vor (§ 7 Abs. 1 Z 2 EStG).
EMP-032;Die Einkünfte aus sonstiger selbständiger Arbeit werden nach Maßgabe des § 18 EStG bestimmt (§ 19 Abs. 1 EStG).
EMP-033;Nein, da keine Arbeitsleistung gegen Entgelt besteht, liegt kein Arbeitslohn vor (§ 22 Abs. 1 Z 2 EStG).
EMP-034;Nein, da keine unternehmerische Tätigkeit vorliegt, handelt es sich um Einkünfte aus Kapitalverkäufen (§ 22 KStG).
EMP-035;Nein, da keine Arbeitsleistung mehr erbracht wird, handelt es sich nicht um Arbeitslohn (§ 12 Abs. 10 KStG).
EMP-036;Nein, da keine Gegenleistung besteht, liegt keine Einnahme vor (§ 22 Abs. 1 Z 2 EStG).
EMP-037;Nein, da keine Beziehung zu einem Arbeitsverhältnis besteht, ist das Einkommensersatzgeld nicht als Arbeitslohn steuerbar (§ 25 EStG 1988).
EMP-038;Nein, die Versorgungsbezüge aus der Kammer‑Versorgungseinrichtung sind steuerfrei (§ 18 Abs. 1 Z 1 EStG).
EMP-039;Die Zahlung ist als Sonderausgaben abzugsfähig, sofern die Voraussetzungen erfüllt sind (§ 18 Abs. 1 Z 2 EStG).
EMP-040;Nein, nur der anteilige Betrag, der aus den Beiträgen des Arbeitgebers stammt, ist steuerpflichtig (§ 18 Abs. 3 Z 2 EStG).
EMP-041;Nein, der Wert wird nach den Bewertungsvorschriften des Bewertungsgesetzes ermittelt (§ 6 Abs. 2 Z 1 EStG).
EMP-042;Ja, da der Homeoffice-Gutschein zur Abgeltung eines entstandenen Aufwands dient, ist er steuerfrei (§ 12 Abs. 2 Z 2 UStG).
EMP-043;Nein, da das Auto ausschließlich betrieblich genutzt wird, liegt kein steuerbarer Sachbezug vor (§ 6 Abs. 2 Z 1 EStG).
EMP-044;Der Sachbezug beträgt 1% des Wertes des Fahrzeugs, maximal jedoch der tatsächliche Wert (§ 6 Abs. 2 Z 1 EStG).
EMP-045;Nein, da das Klimaticket steuerfrei ist, liegt kein steuerpflichtiger Arbeitslohn vor (§ 6 Abs. 1 Z 1 EStG).
EMP-046;Nein, da das Klimaticket als Sachleistung betrachtet wird, wird der Wert des Tickets vom Pendlerpauschale abgezogen (§ 6 Abs. 2 Z 1 EStG).
EMP-047;Nein, da der Kastenwagen ausschließlich betrieblich genutzt wird, liegt keine Privatverwendung vor (§ 6 Abs. 1 Z 1 UStG).
EMP-048;Der steuerpflichtige Sachbezug beträgt 1 % des Werts, maximal jedoch 2.000 € jährlich (§ 6 Abs. 1 Z 16 EStG).
EMP-049;Nein, da die Nutzung nicht eindeutig dem Firmenfahrzeug zugeordnet werden kann, liegt kein steuerbarer Sachbezug vor (§ 6 Abs. 1 Z 27 EStG).
EMP-050;Nein, der Anspruch auf den Pauschbetrag setzt eine regelmäßige Inanspruchnahme eines Fahrzeuges durch den Arbeitgeber voraus (§ 6 Abs. 2 Z 1 EStG).
EMP-051;Ja, er kann die Pauschale in Anspruch nehmen, sofern die Voraussetzungen erfüllt sind (§ 6 Abs. 2 Z 1 EStG). Die Pauschale beträgt monatlich 4 Euro (§ 6 Abs. 3 EStG).
EMP-052;Ja, da die Nutzung eines Verkehrsmittels zumutbar ist, steht Frau B die volle Pauschale zu (§ 6 Abs. 2 Z 1 EStG).
EMP-053;Der Yogakurs kann unter bestimmten Voraussetzungen als steuerfreie Leistung im Sinne des § 3a UStG qualifizieren, sofern er von einer qualifizierten Körperschaft erbracht wird (§ 3a Abs. 1 UStG).
EMP-054;Nein, die Nutzung des E-Bikes kann steuerlich relevant sein, wenn der Wert überschritten wird (§ 12 Abs. 2 Z 1 EStG).
EMP-055;Ja, das kostenlose Aufladen des E-Bikes stellt einen Sachbezug dar, da der Arbeitgeber eine Leistung erbringt (§ 6 Abs. 1 Z 1 EStG).
EMP-056;Ja, da die Maßnahme der betrieblichen Gesundheitsförderung dient und die Voraussetzungen erfüllt sind, liegt ein steuerfreier Leistungsinhalt vor (§ 3 Abs. 2 UStG).
EMP-057;Das Homeoffice-Pauschale kann bis zu einem Betrag von 3 Euro pro Tag steuerfrei sein (§ 6 Abs. 2 Z 27 EStG).
