id;answer
GRESt-AT-037;Die Grunderwerbsteuer ist in diesem Fall nicht steuerpflichtig. Daher kann sie bei einer unentgeltlichen Grundstücksübertragung in Raten gezahlt werden.
GRESt-AT-038;Die Abgabenerklärung muss beim Finanzamt eingereicht werden, sobald der Erbfall den steuerlichen Rahmen erreicht.
GRESt-AT-039;Die Aufbewahrungsfrist für Rechtsanwälte und Notare für die im Rahmen der Selbstberechnung erstellten Unterlagen und Urkunden ist 7 Jahre.
GRESt-AT-040;Das Steuerrecht erlaubt es, die Grunderwerbsteuer zu reduzieren, wenn der Kaufpreis eines Grundstückes wegen Mängeln herabgesetzt wird. Dies ist jedoch nur möglich, wenn der Kaufpreis nach dem Zeitpunkt der Mängelabnahme niedriger ist als der Kaufpreis vor der Mängelabnahme.
GRESt-AT-041;"Nein, keine steuerpflichtige Anteilsvereinigung liegt vor.

Da alle drei Gesellschaften zu 100% von demselben natürlichen Person (Herr Müller) gehalten und kontrolliert sind, liegt keine separates Steuerpflichtsverhältnis zwischen den drei Gesellschaften und Herr Müller vor."
GRESt-AT-042;Die Aufteilung der Grunderwerbsteuer auf die drei verschiedenen Kaufverträge ist in diesem Fall nicht zulässig, da sie nicht den Grundsatz der einheitlichen Grunderwerbsteuer erfüllen.
GRESt-AT-043;Nach der Beschreibung ist der Steuerpflichtige oder (Ehe)Partnerin 400.000 Euro steuerfrei. Das Unternehmen ist mit 1 Mio. Euro steuerpflichtig.
GRESt-AT-044;Das Steueraufkommen ist mit 250.000 Euro berechnet. Das Grundstückswert ist nicht berührt.
GRESt-AT-045;Die Gegenleistung ist 120.000 Euro. Das Steuerrecht sieht einen Anspruch auf Gegenleistung in Fällen des Vorkaufsrechts vor.
GRESt-AT-046;"Das ""Öko-Sonderausgabenpauschale"" ist in diesem Fall nicht berücksichtigt werden muss. Das Gutachten ist ausreichend, um den gemeinen Wert des Objekts zu bewerten."
GRESt-AT-047;Das Text zeigt keine Informationen über die Steuersätze bei einem unentgeltlichen Erwerb eines Grundstücks auf, daher kann die Frage nicht beantwortet werden.
GRESt-AT-048;Die Grunderwerbsteuerschuld entsteht am 20. Mai 2025, da die aufschiebende Bedingung den Kaufvertrag am 15. März 2025 wirft.
GRESt-AT-049;Der Steuerschuldner ist die Gesellschaft mit 75% der Anteile. Da die Anteile innerhalb von 5 Jahren auf neue Personen übergehen, sind die Einkünfte aus der Abgabe der Anteile steuerpflichtig.
GRESt-AT-050;Der Erwerbsvorgang muss dem Finanzamt Österreich mit einer Abgabenerklärung angezeigt werden, sobald der Kaufvertrag am 12. April 2025 rechtswirksam abgeschlossen wurde.
GRESt-AT-051;Die Grunderwerbsteuer kann in Österreich von der Arbeitnehmer selbst berechnet werden. Die Selbstberechnung muss innerhalb der Frist von 30 Tagen nach dem Ende des Kalenderjahres erfolgen.
GRESt-AT-052;**Das Notar muss die Selbstberechnungserklärung beim Finanzamt abgeben und diese in der Form der Anlage zur Einkommensteuer erfassen.**
GRESt-AT-053;"**Anmerkung:** Das Steuerrecht ist komplex und kann je nach Situation variieren.

**Grunderwerbsteuer selbst berechnen:**
- Bis zum 31. Dezember 2024 muss die Anmeldung der Grunderwerbsteuer erfolgt sein.
- Die Steuer muss bis zum 31. Dezember 2024 bezahlt werden.

**Haftung:**
- Die Grunderwerbsteuer wird vom Steuerpflichtigen selbst zu tragen."
GRESt-AT-054;Laut dem TEXT müssen Rechtsanwälte und Notare ihre im Rahmen der Selbstberechnung erstellten Unterlagen mindestens 7 Jahre aufbewahren.
GRESt-AT-055;Die Frage ist nicht aus dem GIVEN gegeben, daher kann ich keine Antwort geben.
GRESt-AT-056;Der Kaufvertrag kann zwei Jahre nach Abschluss einvernehmlich rückgängig gemacht werden, wenn die Grunderwerbsteuer bereits bezahlt wurde.
GRESt-AT-057;"**Wesentliche Änderung:**

Mit 1. Juli 2025 tritt die Vollübertragung der ""alten"" Abfertigungsansprüche in eine betriebliche Vorsorgekasse in Kraft.

**Alte Bestimmung:**

Die alten Abfertigungsansprüche bleiben unverändert weiter."
GRESt-AT-058;Der Erwerb der weiteren 5% Anteile führt zu einem neuen Besteuerungszeitraum. Daher muss der Investor die Steuer auf die zusätzlichen 5% Anteile berechnen. Der Zinssatz liegt bei 3,53 %.
GRESt-AT-059;Die geänderten Selbstberechnungsregeln (BGBl. I Nr. 97/2025) treten in Kraft, sobald sie in den Rechtsverfügen der Finanzverwaltung veröffentlicht werden.
GRESt-AT-060;Die Abgabenerklärung muss in Österreich nicht eingereicht werden, da die ausländischen Einkünfte nicht besteuert werden.
GRESt-AT-061;Der Hauseigentümer ist nicht verpflichtet, die Grunderwerbsteuer abzuführen, da dies nur bei der Unterzeichnung des Vertrages erfolgt.
GRESt-AT-062;Nach dem Doppelbesteuerungsabkommen ist der Landwirt in diesem Fall nicht steuerpflichtig, da er keine Ansässigkeitsrechte im Sinne des Abkommens besitzt.
GRESt-AT-063;Die Rechtslage ist, dass der Ehemann der Eigentümerin das Grundstück unentgeltlich vermacht und damit die Einkünfte aus diesem zu berücksichtigen sind.
GRESt-AT-064;Das Gebäude ist nach dem GrEStG als Grundstück anzusehen, da es eine fremde Bodenbesitzung ist.
GRESt-AT-065;Das Steuerrecht sieht keine Grunderwerbsteuer für das gemeinsames Grundstück vor.
GRESt-AT-066;Der Erwerb eines Grundstücks zur Erfüllung eines Pflichtteilsanspruches ist nicht als unentgeltlich anzusehen. Das Grundstück ist in diesem Fall als Gegenleistung für den Pflichtpreis anzusehen.
GRESt-AT-067;Der Meistbieter ist grunderwerbsteuerrechtlich Steuerschuldner in diesem Fall.
GRESt-AT-068;Das Steuerrecht erlaubt es, Sachleistungen als Einkünfte zu bewerten und zu versteuern, wenn sie mit dem Endpreis des Abgabeortes übereinstimmen.
GRESt-AT-069;Der Kaufvertrag ist für die Übertragung des Eigentums an das Einfamilienhaus steuerlich relevant. Der Grunderwerbsteuer wird in diesem Fall nicht erhoben, da die Übertragung des Eigentums keine Rechtsfolge ist. Der Steuerschuldner ist der Verkäufer des Einfamilienhauses.
GRESt-AT-070;"Die Besteuerung der Abfertigungen hängt vom Typ der Abfertigungsansprüche und der Art der Übertragung ab. Im vorliegenden Fall ist der Anspruch auf Übereignung eines Grundstücks in Graz von der Besteuerung nach dem ""alten"" System unterworfen."
GRESt-AT-071;Der Kauf des Grundstückes ist nach dem GrEStG 1987 steuerbar, da es sich um ein ausländische Eigentum handelt.
GRESt-AT-072;Nach dem GrEStG ist nach dem unentgeltlichen Versprechen der Liegenschaft keine Bemessungsgrundlage nachweislich.
GRESt-AT-073;Die Teilung des Grundstücks ist nicht steuerfrei. Das Wert des Teilgrundstücks wird in die Einkünftsgrenze eingehen.
GRESt-AT-074;Der Erwerb eines Grundstücks an einen Privaten ist in diesem Fall steuerfrei, da es sich um eine private Übertragung handelt.
GRESt-AT-075;Der Text zeigt keine Informationen zu diesem Thema, daher kann die Frage nicht beantwortet werden.
GRESt-AT-076;Das Betriebsgrundstück ist für Zwecke des GrEStG nicht automatisch zum Grundstück zugeordnet. Es muss durch eine schriftliche Übertragung an eine betriebliche Vorsorgekasse übertragen werden.
GRESt-AT-077;Das grunderwerbsteuerliche Risiko ist in diesem Fall nicht relevant, da die Person kein formelles Übereignungsanspruch hat.
GRESt-AT-078;Der Anspruch auf Übereignung begründendes Rechtsgeschäft ist in diesem Fall nicht vorliegen, da kein den Anspruch auf Übereignung begründendes Rechtsgeschäft vorliegt.
GRESt-AT-079;Der Rechtserwerb eines Kaufanbots über ein inländisches Grundstück ist in diesem Fall nicht steuerlich haftbar. Das Steuerrecht sieht keine besonderen Regelungen für solche Fälle vor.
GRESt-AT-080;Die Zahlung ist nicht zur grunderwerbsteuerlichen Gegenleistung und daher nicht steuerbar.
GRESt-AT-081;Die Steuer auf den inländischen Grundstück kann nicht festgesetzt werden, da die Grunderwerbsteuer aufgrund des Aufhebers nicht vom Kaufvertrag abgesetzt werden kann.
VAT-INTL-001;Eine sonstige Leistung ist eine Leistung, die von einer selbständig erbrachten Leistung abhängt.
VAT-INTL-002;Die Textzeile zeigen, dass Leistungen für unterhaltsberechtigte Personen absetzbar sind, aber außergewöhnliche Belastungen liegen.
VAT-INTL-003;Die textlichen Informationen geben keine Informationen zu sonstigen Leistungen gegen Entgelt, die gleichgestellt werden können.
VAT-INTL-004;Die Verwendung eines dem Unternehmen zugeordneten Gegenstandes für private Zwecke oder den Bedarf des Personals als sonstige Leistung ist nicht im Kontext erwähnt.
VAT-INTL-005;Die unentgeltliche Erbringung anderer sonstiger Leistungen für private Zwecke oder den Bedarf des Personals ist nicht steuerbar.
VAT-INTL-006;Der Text beschreibt, dass ein tauschähnlicher Umsatz vorliegt, wenn der Arbeitgeber die tatsächlichen Kosten nicht berücksichtigt hat und diese nicht im Rahmen einer Veranlagung berichtigt hat.
VAT-INTL-007;Die Überlassung eines gleichartigen Gegenstandes anstelle des herzustellenden Gegenstandes als sonstige Leistung gilt nicht.
VAT-INTL-008;Das TEXT beschreibt, dass Sachleistungen als Entgelt für eine sonstige Leistung im Sinne eines tauschähnlichen Umsatzes betrachtet werden können.
VAT-INTL-009;Die Textart definiert eine Werkleistung als Leistungen, die einem Mitglied eines Aufsichtsrates, eines Verwaltungsrates oder einer anderen überwachten Person zugewiesen sind.
VAT-INTL-010;Die Textart zeigt, dass eine sonstige Leistung auch ohne aktives Tun des Unternehmers vorliegen kann.
VAT-INTL-011;Das UStG stellt keine besonderen Regelungen zur Abgrenzung von Lieferungen von sonstigen Leistungen dar. Es liegt bei der Beurteilung der Zumutbarkeit der Benützung eines Massenbeförderungsmittels im Kontext der Pendlerpauschale bei mehreren Dienstverhältnissen relevant.
VAT-INTL-012;Die Textpassage beschreibt, dass eine unentgeltliche sonstige Leistung als entgeltlich gilt, wenn sie auf die Ausübung eines anderen Berufs abzielt und die Einkunftserzielung im früher ausgeübten Beruf nicht mehr gegeben ist oder die weitere Einkunftserzielung im bisherigen Beruf gefährdet ist.
VAT-INTL-013;Das Text zeigt keine Informationen zu diesem Thema, daher kann die Frage nicht beantwortet werden.
VAT-INTL-014;Im Kontext ist kein Umsatz zu berücksichtigen, da der Grafikdesigner keine Werbungskosten verursacht hat.
VAT-INTL-015;Der Text zeigt, dass der Umsatz eines Fotografen aus der Land- und Forstwirtschaft zu qualifizieren ist, da er für das Restaurant Bilder erstellt hat.
VAT-INTL-016;Die Leistung ist nicht zu beurteilen, weil der Kunde nicht selbst die Arbeit verrichtet hat.
VAT-INTL-017;Der Umsatz liegt in diesem Fall nicht vor, da der Tischler einen bereits produzierten Tisch liefern und nicht eine Arbeit aus nichtselbständiger Arbeit verrichten kann.
VAT-INTL-018;"Der Text beschreibt die umsatzsteuerlichen Behandlungen eines Eventmanagers, der Catering-Leistungen vermittelt und organisiert.

* **Gesetzliche Abfertigungsansprüche:** Die Vorsorgekasse wird eingefroren und ein Teil an eine betriebliche Vorsorgekasse übertragen.
* **Kollektivvertragliche Abfertigungen:** Die Abfertigungsansprüche des Eventmanagers können gewiesen werden, wenn der Arbeitgeber als bestimmte Serviceleistung im Rahmen der Lohnsteueraufrollung u. a. unterbrochen oder hochgerechnet wird."
VAT-INTL-019;Die IT-Dienstleistung ist für den Unternehmer als Leistung zu verstehen, die er im eigenen Namen und für den Kunden weitergibt. Sie ist daher nicht als Aufrollung durch den Arbeitgeber zu verstehen.
VAT-INTL-020;Das Reisebüro ist für die Leistungen der Hotelübernachtung verantwortlich und muss diese umsatzsteuerlich behandeln. Die Leistungen sind abzugsfähig, aber der Pauschalbetrag muss berücksichtigt werden.
VAT-INTL-021;Der Ort der Leistung für die Umsatzsteuer ist in diesem Fall Österreich, da der Streaming-Anbieter seinen Sitz in Frankreich hat.
VAT-INTL-022;Nach dem Kontext liegt der steuerliche Leistungsort für die Gebühren für den Mobilfunkanbieter in Innsbruck, da die Person aufgrund eines langfristigen Projekts in Innsbruck ist.
VAT-INTL-023;"Das Prinzip des Wohnsitzes des Empfängers gemäß den Regeln für elektronische Dienstleistungen an Nichtunternehmer ist in diesem Fall nicht berücksichtigt. Das ""Öko-Sonderausgabenpauschale"" wird daher nicht berücksichtigt werden."
VAT-INTL-024;Der steuerliche Leistungsort für diese Mobilfunkrechnungen liegt in der USA, da die Person ihren Wohnsitz und die Verwendung des Handys in den USA festlegt.
VAT-INTL-025;Die Leistung ist als ausgeführt, wenn das Unternehmen Spezialwerkzeug an eine Privatperson in Brasilien vermietet hat. Das Dienstverhältnis ist in diesem Fall als ausländisches Dienstverhältnis zu betrachten.
VAT-INTL-026;Der Ort der Leistung für die Umsatzsteuer liegt nach § 99 Abs. 1 Z 1 EStG 1988 auf dem Wohnsitz der Privatperson.
VAT-INTL-027;Die Leistung ist steuerbar, da die Rechtsberatung einen Wohnsitz in Österreich betreibt. Das Bundesgesetz über die Steuerbarkeit von Rechtsberatung (BRS) sieht in § 14 Abs. 1 Z 2 die steuerbare Leistung fest.
VAT-INTL-028;Im Sinne der Bestimmungen über den Ort der sonstigen Leistung als Nichtunternehmer gilt der Arbeitgeber oder der Pensionsversicherungsträger als Nichtunternehmer.
VAT-INTL-029;Im vorliegenden Fall liegt ein Umsatztyp vor, der Steuerminderung durch Werbungskosten ermöglicht. Der Influencer kann das Smartphone behalten, da es sich dabei handelt um Werbungskosten, die steuermindernd sind.
VAT-INTL-030;Die Online-Kampagne ist als Werbungskosten abgesetzt werden können, da sie für eine beruflich notwendige und außerhalb des Wohnungsverbandes gelegene Arbeitszimmer geleagt wird.
VAT-INTL-031;Der IT-Spezialist ist steuerpflichtig, da die Datenverarbeitung für die private Ahnenforschung eines Kunden aus Australien als Sonderausgabenpauschale betrachtet werden kann.
VAT-INTL-032;Das ist eine Katalogleistung nach Umsatzsteuerrecht, da es sich um eine Dauerleistung von zwei Wochen handelt.
VAT-INTL-033;Der Text zeigt, dass der Leistungort des Rechts auf das Lied nicht auf den Ort des Übertrags oder der Herkunft des Liedes, sondern auf den Ort des Musikers liegt.
VAT-INTL-034;Der Text gibt keine Informationen zum Leistungsort des Gasnetzes, daher kann die Frage nicht beantwortet werden.
VAT-INTL-035;Der Bundesminister für Finanzen verfolgt mit der Anwendung des § 3a Abs. 16 UStG die Zielsetzung, die Steuerpflichtigkeit zu reduzieren und so die Finanzkraft der Nation zu stärken.
VAT-INTL-036;Die Textart gibt keine Informationen zu dieser Frage, daher kann die Frage nicht beantwortet werden.
VAT-INTL-037;Der Landwirt zahlt keine Lohn- oder Einkommensteuer, da es sich um ein umsatzsteuerfreies Ereignis handelt.
VAT-INTL-038;Der Reisebüro muss die Kosten für die Stadtführung einschließlich des Pauschalbetrags übernehmen und diesen in die Weiterverrechnung einbeziehen.
VAT-INTL-039;Das Steuerrecht sieht keine Regelungen zum Thema Pendlerpauschale und Pendlereuro für Unternehmen vor. Daher ist es keine Frage, ob das Pendlerpauschale und der Pendlereuro beim Arbeitgeber berücksichtigt wurde.
VAT-INTL-040;Die Pflegekraft für die private Betreuung zu Hause ist in diesem Fall nicht steuerpflichtig, weil die Privatperson keine Wohnsitz oder gewöhnlichen Aufenthalt in Serbien hat.
VAT-INTL-041;Der Softwareentwickler kann einen Antrag auf Rückerstattung beim Finanzamt stellen, da er die in den USA einbehaltene Lohnsteuer aufgrund eines Doppelbesteuerungsabkommens nach § 240 der Bundesabgabenordnung auszahlt.
VAT-INTL-042;Das Steuerrecht erlaubt es dem Inhaber, die für den Betrieb seiner eigenen Unternehmen gezahlten Freibeträge zu berücksichtigen. In diesem Fall ist es nicht zu prüfen, ob der Freibetrag durch die Freundschaft mit dem Angestellen entstanden ist.
VAT-INTL-043;Das Pendlerpauschale und der Pendlereuro sind in diesem Fall nicht berücksichtigt worden, weil die Übernachtung auf einem der Grundstücke des Unternehmens erfolgt ist.
VAT-INTL-044;Ja, Herr Müller muss etwas versteuern. Das Unternehmen ist für die Vorsteuerabzug auf den Firmenwagen verpflichtet, daher muss er die Vorsteuer abziehen.
VAT-INTL-045;"**Steuerfreie Zulagen und Zuschläge:**

- Kollektivverträge
- Betriebsvereinbarungen
-gesetzliche Vorschriften (z.B. Vorsorgeversicherung)

**Gesetzliche Abfertigungen:**

- Besteuerung nach dem ""alten"" System"
VAT-INTL-046;Die Leistung ist aus der Sicht der österreichischen Finanzverwaltung als ausländischen Einkünfte anzusehen, da die Lizenzgebühren aus der Salzburger IT-Firma bekannt sind.
VAT-INTL-047;Die Leistung steuerlich als ausgeführt liegt in der Filiale in Linz, da die Buchhaltung für diese Filiale erledigt wird.
VAT-INTL-048;Die Leistung ist steuerlich als ausgeführt in **Wien** zu verstehen, da Frau Meier die Arbeit in Wien ausführt. Das Kontext zeigt, dass die Leistung der Malerin in Graz nicht berücksichtigt und nicht steuerlich als solche anerkannt werden darf.
VAT-INTL-049;Frau Meier erledigt die Leistung in Graz, da sie die Renovierung des Wohnzimmers für eine Privatperson in Graz durchführt. Das Steuerrecht sieht die Leistung als geleistet in der Region, in der sie die Arbeit erledigt.
VAT-INTL-050;Die Textinformationen geben keine Informationen über die Erteilung einer Vermittlungsleistung an einen Nichtunternehmer, daher kann die Frage nicht beantwortet werden.
VAT-INTL-051;Die Maklerleistung ist als sonstige Leistung im Zusammenhang mit einem Grundstück zu betrachten. Sie wird auf der Grundlage des Kontexts und der vom Makler erteilten Dienstleistungen ausgeführt.
VAT-INTL-052;Der Text beschreibt die Situation und betont, dass es sich um eine sonstige Leistung handelt. Daher ist es nicht mit dem Grundstück zu tun. Das Formular ist daher nicht mit der Angabe des Leistungsortes zu füllen.
VAT-INTL-053;Die Leistung, die ein Unternehmer einem Unternehmer oder einem anderen Unternehmen zuführt, um ein Grundstück zu nutzen, ist keine sonstige Leistung im Zusammenhang mit einem Grundstück. Daher ist sie keine Leistung, die im Rahmen der Lohnsteueraufrollung unter Angabe des Rechts auf Auf oxalate oder sonstiger Leistung geltend gemacht werden kann.
VAT-INTL-054;Die Leistung, die als sonstige Leistung gilt, wenn sie an einen Nichtunternehmer erbracht wird, ist die Führung in einem Museum oder der Verkauf eines Kunstwerks in einer Galerie.
VAT-INTL-055;Die Regel, die für Lagerungs- oder Umschlagsleistungen gilt, die üblicherweise mit Transport verbunden sind, wenn der Empfänger ein Nichtunternehmer ist, ist nicht näher definiert.
VAT-INTL-056;Die Textinformationen geben keine Informationen zu Reparaturarbeiten oder Gutachten an beweglichen Gegenständen, daher kann die Frage nicht beantwortet werden.
VAT-INTL-057;Die Restaurant- oder Cateringleistung wird an den Unternehmer ausgeführt, wenn der Unternehmer an mehreren Standorten tätig ist.
VAT-INTL-058;Die Leistung ist als ausgeführt, wenn der Unternehmer die Eintrittskarten für seine Mitarbeiter in München gekauft hat. Das Kfz-Nationalitätszeichen ist nicht relevant für die Leistungssteuer.
VAT-INTL-059;Der Vermietung des Motorboots ist steuerlich als ausgeführt, wenn es für eine Dauer von bis zu 90 Tagen in einem anderen Land verwendet wird.
VAT-INTL-060;Das Motorboot ist für 2 Wochen in Hamburg kurzfristig verstato. Daher ist der Grenzwert für den günstigeren Steuersatz 126 Gramm pro Kilometer.
VAT-INTL-061;Die Vermietung des PKW ist steuerlich als ausgeführt, wenn es für den Betrieb der eigenen Geschäfts oder der beruflichen Tätigkeit verwendet wird.
VAT-INTL-062;In diesem Fall handelt es sich nicht um eine langfristige Vermietung, sondern lediglich um eine kurzfristige Vermietung innerhalb des Jahres. Daher ist kein Sachbezugswert anzusetzen.
VAT-INTL-063;"Der italienische Musiker ist für die Leistung steuerpflichtig, da er die ""Gondelfahrt"" live streamt. Die Leistung ist im L 1 (E 1) einzutragen."
VAT-INTL-064;"Der Software-Developer ist in Österreich steuerpflichtig, da er ein SaaS für ein Unternehmen aus Japan entwickelt hat. Das Kästchen ""ja"" im Ankreuzfeld unter Punkt 4.2 ist anzukreuzen."
VAT-INTL-065;Der Text zeigt, dass die Leistung nach dem 30. Juni 2000 begründet ist und keine pauschalierten Werbungskosten zu stehen haben. Auslandsreisen Rz 1405 steuerfrei sind Tages- und Nächtigungsgelder im Ausland.
VAT-INTL-066;Der Text zeigt keine Informationen zum Leistungsort der Hochzeitsfotografen aus der Schweiz, daher kann die Frage nicht beantwortet werden.
VAT-INTL-067;Der Unternehmer hat den Leistungsort seines Fahrrades in Italien. Das ist weil der Wohnsitz des Unternehmens in Österreich liegt.
VAT-INTL-068;Die Leistung ist mit dem im jeweiligen Veranlagungsjahr zu berücksichtigenden Betrag anzusetzen. In diesem Fall ist dies der Betrag, den der Würstelstand in Österreich zahlt.
VAT-INTL-069;Die Leistung ist in diesem Fall nicht steuerpflichtig, da sie keine ausländischen Reisekosten erschafft hat.
VAT-INTL-070;Die Leistung ist steuerpflichtig, da sie ausländischen Einkünften entspricht. Das Kfz-Nationalitätszeichen ist mit A für Österreich zu verwenden.
VAT-INTL-071;Die Leistung ist in diesem Fall nicht steuerpflichtig, da sie keine Reisekosten umfasst.
VAT-INTL-072;Die Leistung ist im Wert von 70 Euro steuerpflichtig, da sie aus nichtselbständiger Arbeit ohne Lohn steuerpflichtig ist.
VAT-INTL-073;Christian ist steuerpflichtig, da er ein Bed & Breakfast in Österreich führt. Das Pflegegeld ist steuerpflichtig.
VAT-INTL-074;Die Leistung ist steuerpflichtig, da sie eine Tätigkeit im Sinne des § 99 Abs. 1 Z 1 EStG 1988 ausführt.
VAT-INTL-075;Die Leistung ist steuerpflichtig, da sie Werbungskosten für den US-Unternehmen ist. Die Leistung muss durch entsprechende Nachweise (Rech 156) abgezogen werden.
VAT-INTL-076;Der Text zeigt keine Informationen über die Steuerpflichtigkeit eines Touristen aus Österreich in Zakynthos, Griechenland, daher kann die Frage nicht beantwortet werden.
VAT-INTL-077;Die Leistung ist steuerpflichtig, weil es sich um eine Reise handelt. Das österreichische Steuerrecht regelt die steuerlichen Folgen von Reisen nach § 108 Abs. 1 Satz 1 des Österreichischen Steuergesetzes.
VAT-INTL-078;Der Text zeigt, dass der Freibetrag für Behin der tenhilfsmittel und Kosten der Heilbehandlung in der unbeschränkten Steuerpflicht steht.
VAT-INTL-079;Der Leistungssteuer liegt in diesem Fall nicht im Verkehrsabsetzbetrag oder dem Pendlereuro, sondern in den Einkünften des Personaltrainers aus nichtselbständiger Arbeit. Die Leistung ist steuerpflichtig, wenn sie in Frankreich geleitet wird.
VAT-INTL-080;Laut dem TEXT ist der Cloud-Speicherplatz steuerpflichtig, wenn er an eine deutsche GmbH verkauft wird. Das Unternehmen ist für die Leistungsteuer verantwortlich.
VAT-INTL-081;Die Leistung ist steuerpflichtig, wenn sie nach Art und Höhe ein Nachweis nicht möglich ist.
VAT-INTL-082;Die Leistung ist in der 2.1.1 des Formulars L 1i202 steuerpflichtig. Die Ausgaben für ergonomisch geeignetes Mobiliar für Telearbeit sind in der Kennzahl 158 einzutragen.
ESTG27-001;"1. Die 10.000 Euro aus der GmbH sind als Sachbezug zutreated und mit 2 % der Anschaffungsskosten (inkl. Umsatzsteuer) angerechnet.
2. Die 2.000 Euro Dividende sind als Einkünfte aus der eigenen Kapitalgesellschaft zu behandeln."
ESTG27-002;Der Unterschiedsbetrag von 15.000 Euro ist steuerpflichtig. Das Steuerrecht sieht einen Unterschiedsbetrag von 15.000 Euro für Kapitallebensversicherungen in Höhe des 50 % der Einmalprämie steuerpflichtig.
ESTG27-003;"**Steuerpflichtiger Gesamtertrag:**
- Die Einzahlungen an Dividenden (500 €), die am 15. März geleistet wurden, sind steuerpflichtig.
- Die Veräußerung der Aktien (9.800 €), die am 30. April geleistet wurden, ist ebenfalls steuerpflichtig.

**Tatbestände:**
- Die Dividenden sind als Einkommen aus der Arbeit des Ehepartners zu berücksichtigen.
- Die Veräußerung der Aktien ist als Sonderausgaben abzugsfähig."
ESTG27-004;"**Verlust aus Jahr 1:**
Der Verlust aus Jahr 1 ist mit 8.000 Euro zu behandeln.

**Rechnung des Verlustes aus Jahr 2:**
- Gewinnanteil aus Jahr 2: 3.000 Euro
- Dividendeneinkünfte aus Aktien: 10.000 Euro
- Verlust aus Jahr 2: 3.000 Euro + 10.000 Euro = 13.000 Euro"
ESTG27-005;Die Übertragung der Aktien ist nicht als Veräußerung zu verstehen, da die Bank A keine Eigentumsübertragung vollzogen hat.
ESTG27-006;"**Rückübertragung der in Österreich einbehaltenen Lohnsteuer:**

- Ein Antrag auf Rückerstattung beim Finanzamt für Großbetriebe ist möglich, wenn der Doppelbesteuerungsabkommen nach § 240 der Bundesabgabenordnung gilt.
- Die Option in der unbeschränkten Steuerpflicht muss im Formular L 1i vollständig ausfüllt werden.
- Die prämienbegünstigte Zukunftsvorsorge kann von allen in Österreich unberänkt Steuerpflichtigen in Anspruch genommen werden.
- Der Pauschalbetrag für die Förderung wird nach einem Prozentatge der im jeweiligen Kalenderjahr geleisteten Prämie berechnet."
ESTG27-007;Nach § 27 EStG 1988 sind die Stückzinsen beim Kauf und Verkauf der Unternehmensanleihe nach dem Zeitpunkt des Kaufes oder Verkaufs zu behandeln. In diesem Fall wurden die Stückzinsen beim Kauf von 10.000 Euro mit 200 Euro gezahlt, während die Stückzinsen beim Verkauf von 10.500 Euro mit 350 Euro gezahlt wurden.
ESTG27-008;"Der Wegzug nach § 27 EStG 1988 führt zu folgenden steuerlichen Konsequenzen:

- Die Gewinn aus dem Future-Kontrakt ist in der Schweiz steuerbefreit.
- Die Kapitalerhöhung des Aktienbesitzes ist in der Schweiz steuerbefreit, sofern sie nicht als Investition in ein Unternehmen mit eigener Rechtsperspektive betrachtet wird."
ESTG27-009;Ja, die Gewinne aus der Aktienveräußerung sind für den Kommanditisten Einkünfte aus Kapitalvermögen nach § 27 EStG 1988.
ESTG27-010;"1. Die Put-Option ist nach § 27 EStG 1988 als wertloses Instrument zu behandeln.
2. Die Prämie aus der Stillhalterin ist ebenfalls nach § 27 EStG 1988 als wertloses Instrument zu behandeln."
ESTG27-011;Die steuerpflichtigen Einkünfte aus Kapitalvermögen sind 9.000 Euro (90.000 Euro - 30.000 Euro = 60.000 Euro).
ESTG27-012;Die Depotübertragung ist nicht als Veräußerung zu verstehen, da die Übertragung der Aktien an die deutsche Bank B keine eigene Handlung des Steuerzahlers darstellt.
ESTG27-013;Ja, Herr Jung hat steuerpflichtige Einkünfte aus Kapitalvermögen nach § 27 EStG 1988. Da jede Einzelzahlung unter 4.000 Euro liegt, handelt es sich nicht um steuerpflichtige Einkünfte aus Kapitalvermögen.
ESTG27-014;Frau Braun kann die Darlehenszinsen steuermindernd geltend machen, da sie als inländische Einkünfte der 25 %igen oder 27,5 %igen KESt betrachtet wird. Der Veräußerungsverlust ist jedoch nicht steuermindernd.
ESTG27-017;"1. Der laufende Ertrag von 1.000 Euro ist als Einkünfte nach § 27 EStG 1988 zu behandeln.
2. Die Sonderzahlung der AG anlässlich der Kapitalerhöhung ist ebenfalls als Einkünfte nach § 27 EStG 1988 zu behandeln.
3. Das Übernommene Kapitalertragsteuer ist keine Einkünfte und daher nicht als solche behandelt."
ESTG27-018;Nach § 27 EStG 1988 ist der Verlust aus CFD-Handel steuerbefreit, da dieser nicht als selbstständige Leistung betrachtet wird. Der Verlust aus Aktien ist ebenfalls steuerbefreit, da er als Teil des Anlagevermögens betrachtet wird.
ESTG27-019;Nach § 27 EStG 1988 gelten die ausländischen Einkünfte als nicht besteuert, aber sie erhöhen den Steuersatz, mit dem die österreichischen Einkünfte zu besteuern sind.
ESTG27-020;Der Unterschiedsbetrag von 8.000 Euro ist steuerpflichtig. Das Steuerrecht sieht einen Unterschiedsbetrag von 8.000 Euro für die Differenz zwischen der ersten Rentenzahlung nach 8 Jahren und der Kapitalabfindung vor.
ESTG27-021;Ja, die Rückzahlung von 4.000 Euro an Herrn Baum nach § 27 EStG 1988 ist als Einkünfte aus Kapitalvermögen zu verstehen.
